Times_serviced,Total_service_pay,Average_service_pay,Loyal_or_Disloyal,Loyal,Service_time,Commercial_electronic_messages,Model_year,Number_of_years,Customer_cost,Rate,Number_active_cars,number_historic_cars,odometer_reading,Income,province,Term,Total_monthly_payment,Total_pay,Warranty_pay,Age,Days_since_last_service,Used_or_New,product_category
14,5536.039974,395.4314267,1,Loyal,1,0,2018,15,0,1.5,1,6,2715,60000,3,48,939,45072,143.1989966,62,305.8333333,0,1
9,2421.439987,269.0488874,0,Disloyal,1,0,2017,14,0,1.25,1,1,26306,60000,3,48,823,39504,143.1989966,56,533.8333333,1,0
9,0,0,1,Loyal,4,0,2018,15,0,1.75,1,4,13761,60000,1,24,1333,31992,143.1885,71,141.8333,1,1
12,980.7799988,81.73166657,1,Loyal,2,0,2018,15,0,0,2,3,13230,60000,1,48,1168,56064,143.1885,63,173.8333,0,0
6,889.8999939,148.3166657,1,Loyal,2,0,2018,15,0,1.75,1,2,9988,60000,1,48,711,34128,143.1885,56,145.8333,0,1
9,2673.75,297.0833333,1,Loyal,1,0,2018,15,0,1.5,1,2,16693,60000,1,42,1226,51492,143.1885,63,218.7917,1,0
6,1314.480042,219.080007,1,Loyal,1,0,2018,15,0,1.5,1,1,15607,60000,1,39,1303,50817,143.1885,56,157.8333,1,1
5,3167.669922,633.5339844,0,Disloyal,1,0,2018,15,0,0,1,1,7908,60000,3,45,942,42390,143.1885,56,108.8333,1,0
7,50,7.142857143,0,Disloyal,3,1,2015,12,0,1.5,1,1,84840,84840,1,48,996,47808,143.1884964,57,294.7916667,1,1
45,14691.39982,326.4755516,0,Disloyal,1,0,2018,15,0,1.5,3,7,12660,60000,1,39,1098,42822,143.1884964,60,302.8333333,1,0
26,6780.159979,260.7753838,1,Loyal,1,0,2018,15,0,1.25,3,3,16655,60000,1,42,728,30576,143.1884964,47,282.7916667,1,0
14,1326.25,94.73214286,0,Disloyal,1,1,2016,13,0,0,2,1,43930,60000,1,39,1052,41028,143.1884964,41,884.8333333,1,0
9,551.8100004,61.31222227,1,Loyal,1,0,2018,15,0,2,1,3,8503,60000,1,48,1054,50592,143.1884964,56,166.8333333,1,1
9,2399.729993,266.6366659,1,Loyal,1,0,2018,15,0,1.5,1,1,18714,60000,1,39,839,32721,143.1884964,77,478.8333333,1,1
6,12039.58038,2006.59673,0,Disloyal,1,1,2018,15,0,1.75,1,1,14945,60000,1,48,1169,56112,143.1884964,33,165.8333333,0,0
6,2075.5,345.9166667,0,Disloyal,1,0,2016,13,0,0.75,1,1,53905,53905,1,48,875,42000,143.1884964,56,914.7916667,1,0
5,1116.47998,223.295996,1,Loyal,1,0,2018,15,0,1.5,1,1,19410,60000,1,48,789,37872,143.1884964,47,185.7916667,1,0
5,353.980011,70.7960022,1,Loyal,1,1,2018,15,0,1.5,1,1,26685,60000,1,36,238,8568,143.1884964,25,269.7916667,1,0
3,412.8000031,137.600001,1,Loyal,1,0,2018,15,0,1.5,2,5,9126,60000,1,48,665,31920,143.1884964,74,143.8333333,0,0
2,0,0,0,Disloyal,1,0,2018,15,0,1.5,1,1,21990,60000,1,48,950,45600,143.1884964,51,171.8333333,0,0
13,2682.619995,206.3553842,0,Disloyal,0.5,0,2015,12,0,0.75,3,1,27023,60000,1,60,886.5,53190,143.1884964,63,864.9166665,1,0
7,1150.840027,164.4057181,0,Disloyal,1,0,2018,15,0,1.75,1,2,11559,60000,2,48,789,37872,143.1465,47,85.83333,0,0
5,0,0,0,Disloyal,2,0,2016,13,0,0.75,1,1,36836,60000,1,48,540,25920,143.1149964,60,912.7916667,0,1
8,139.8600006,17.48250008,0,Disloyal,1,0,2018,15,0,1.5,1,1,35016,60000,3,48,1121,53808,143.1045,52,291.7916667,0,0
13,2047,157.4615385,0,Disloyal,0.5,0,2019,16,0,2,1,5,21538,60000,1,46.5,1020,47430,143.0940007,54,541.9166667,1,0
9,2593.899963,288.211107,1,Loyal,1,1,2018,15,0,2,2,3,4861,60000,1,48,971,46608,143.0835,52,21.83333,1,0
5,0,0,0,Disloyal,1,0,2018,15,0,1.75,1,1,2120,60000,2,48,561,26928,143.0729942,44,280.7916667,0,1
7,531.8200073,75.97428676,0,Disloyal,1,0,2017,14,0,0.75,1,3,14130,60000,1,48,685,32880,143.0519963,59,585.7916667,0,0
22,6173.43,280.6104545,1,Loyal,1,0,2018,15,0,1.5,1,2,16064,60000,1,39,665,25935,142.9785016,44,292.7916667,0,1
14,397.3200073,28.38000052,0,Disloyal,1,0,2018,15,0,1.75,1,4,15775,60000,1,36,847,30492,142.9785016,56,267.7916667,1,0
11,282.8799973,25.71636339,0,Disloyal,1,0,2018,15,0,1.25,2,2,8784,60000,1,48,752,36096,142.9785016,57,278.7916667,0,1
10,812.5,81.25,1,Loyal,1,0,2018,15,1460,1.25,1,1,16806,60000,1,39,1316,51324,142.9785016,63,282.7916667,1,0
10,2243.949997,224.3949997,0,Disloyal,1,0,2018,15,0,1.25,1,1,5321,60000,1,36,563,20268,142.9785016,37,241.7916667,0,0
6,5380.559998,896.7599997,1,Loyal,1,0,2018,15,0,2,1,2,11493,60000,1,48,1066,51168,142.9785016,47,319.8333333,1,1
3,0,0,0,Disloyal,1,0,2018,15,0,1.5,1,1,13167,60000,1,48,711,34128,142.9785016,36,276.7916667,1,0
13,3717.70999,285.9776915,0,Disloyal,1,0,2018,15,0,1.5,1,1,13946,60000,1,48,610,29280,142.9785,32,306.8333333,0,0
8,1021.339981,127.6674976,1,Loyal,1,0,2018,15,0,1.5,1,3,1611,60000,1,48,594,28512,142.9785,74,89.83333,1,0
4,0,0,0,Disloyal,1,0,2018,15,0,1.5,1,1,9502,60000,1,48,488,23424,142.9785,33,85.83333,0,1
13,14027.0402,1079.003092,1,Loyal,23,0,2018,15,0,1.5,1,2,13706,60000,4,48,864,41472,142.9260024,45,465.8333333,0,1
10,3000.629993,300.0629993,1,Loyal,1,0,2018,15,0,1.5,1,3,39691,60000,4,48,1021,49008,142.9260024,56,235.7916667,0,0
20,12900.26982,645.013491,0,Disloyal,1,0,2018,15,0,1.75,2,2,7984,60000,3,36,1220,43920,142.926,60,305.8333333,1,0
13,2646.82,203.6015385,1,Loyal,1,1,2018,15,0,1.75,1,2,5019,60000,4,48,768,36864,142.926,46,179.7917,1,0
9,5360.5,595.6111111,0,Disloyal,1,0,2018,15,0,1.75,1,1,14311,60000,4,48,1237,59376,142.926,56,306.8333333,0,0
8,3503.51004,437.938755,0,Disloyal,1,0,2014,11,0,1,1,2,142419,142419,1,84,1110,93240,142.9154966,53,1436.833333,1,0
3,1082.109985,360.7033283,1,Loyal,2,0,2017,14,0,1,1,1,18763,60000,2,36,662,23832,142.884,39,81.83333,1,0
4,582.2399979,145.5599995,0,Disloyal,1,0,2018,15,0,2,2,3,15824,60000,2,48,553,26544,142.884,50,231.7917,1,0
6,84.32999802,14.05499967,0,Disloyal,1,0,2018,15,0,1.75,1,1,12031,60000,2,39,703,27417,142.8839994,46,88.83333333,1,0
10,1987.02002,198.702002,0,Disloyal,2,0,2016,13,0,0.75,1,5,27154,60000,1,48,1383,66384,142.8105037,56,360.8333333,0,0
12,4480.809948,373.400829,0,Disloyal,1,0,2018,15,0,1.25,2,4,10566,60000,1,42,910,38220,142.8105037,48,515.8333333,1,0
8,1732,216.5,1,Loyal,1,1,2016,13,0,2,1,1,38747,60000,1,60,1211,72660,142.8105037,43,1240.833333,0,1
6,1408.319946,234.719991,0,Disloyal,1,0,2016,13,0,1.25,2,1,45269,45269,1,39,1128,43992,142.8105037,35,849.8333333,0,0
3,617,205.6666667,1,Loyal,1,0,2017,14,0,0.75,1,2,11646,60000,1,39,1200,46800,142.8105037,56,495.8333333,0,0
1,0,0,0,Disloyal,0.5,0,2018,15,0,1.5,1,1,14781,60000,1,48,1149,55152,142.8105037,56,492.4166667,0,0
15,2076.610016,138.4406677,0,Disloyal,6,0,2016,13,0,0.75,1,1,63919,63919,1,60,1048,62880,142.8000013,57,981.7916667,0,1
5,0,0,1,Loyal,4,0,2018,15,0,1.5,1,1,24417,60000,1,45,836,37620,142.7999995,50,337.8333333,1,0
2,2753.919922,1376.959961,1,Loyal,2,0,2017,14,0,1,1,2,29187,60000,5,48,399,19152,142.6425004,55,544.7916667,1,1
4,461.2399902,115.3099976,0,Disloyal,4,0,2018,15,0,1.5,1,2,48633,48633,1,48,944,45312,142.6424984,62,300.3333333,0,1
10,278.6500015,27.86500015,1,Loyal,1,0,2018,15,0,1.5,1,6,11185,60000,1,36,1309,47124,142.6424984,40,185.7916667,1,1
9,4975.2799,552.8088778,0,Disloyal,1,0,2017,14,0,0.75,1,1,44851,60000,1,39,1177,45903,142.6424984,56,801.8333333,0,0
3,1676.220032,558.7400107,1,Loyal,1,0,2016,13,0,0,1,1,56369,56369,1,48,1030,49440,142.6424984,57,990.7916667,1,0
2,817.0499692,408.5249846,0,Disloyal,1,0,2016,13,0,0.75,1,1,56496,56496,1,39,1020,39780,142.6424984,56,240.7916667,0,0
16,656.7899933,41.04937458,1,Loyal,1,1,2018,15,0,1.5,1,3,11384,60000,1,48,528,25344,142.632,72,101.8333,0,1
10,4699.039963,469.9039963,1,Loyal,1,0,2018,15,0,1.75,1,2,15036,60000,1,45,805,36225,142.632,56,94.83333,0,0
9,2998.469971,333.1633301,0,Disloyal,2,0,2018,15,0,2,1,2,15653,60000,1,48,776,37248,142.611,55,116.8333,0,1
11,2427.540054,220.6854595,0,Disloyal,1,0,2018,15,0,2,1,3,6168,60000,1,48,610,29280,142.611,47,24.83333,1,0
7,1834.370045,262.0528636,0,Disloyal,1,1,2017,14,0,0.75,1,1,35039,60000,1,42,850,35700,142.6004979,51,522.8333333,1,0
11,8172.189713,742.9263375,1,Loyal,1,0,2018,15,0,1.75,1,1,5591,60000,3,48,895,42960,142.5795,38,309.8333333,0,0
14,813.1000023,58.07857159,0,Disloyal,1,0,2018,15,0,1,1,2,39447,60000,2,45,840,37800,142.5794955,51,593.7916667,1,0
25,17593.11047,703.7244188,0,Disloyal,44,0,2018,15,0,1.5,1,3,11421,60000,3,48,703,33744,142.569,76,347.8333333,0,1
21,6031.190017,287.1995246,1,Loyal,3,0,2018,15,0,1.5,1,3,8850,60000,3,39,914,35646,142.569,56,411.8333333,0,1
23,6667.099957,289.8739112,1,Loyal,2,0,2018,15,0,1.75,1,3,14121,60000,3,48,913,43824,142.569,46,339.8333333,1,1
8,960.2400131,120.0300016,0,Disloyal,2,0,2016,13,0,0.75,1,1,49775,49775,3,48,673,32304,142.569,41,786.8333333,1,0
18,13556.46999,753.1372217,1,Loyal,1,1,2018,15,0,1.75,1,5,25451,60000,3,36,1101,39636,142.569,54,297.7916667,1,0
12,9694.370083,807.8641736,0,Disloyal,1,0,2018,15,0,2,1,3,11000,60000,3,42,643,27006,142.569,31,232.7917,1,0
11,419.6999969,38.15454517,0,Disloyal,1,1,2018,15,0,1.5,1,3,6920,60000,3,48,851,40848,142.569,72,166.8333,0,0
7,3670.349985,524.3357121,1,Loyal,1,0,2018,15,0,1.5,1,3,10244,60000,3,36,1109,39924,142.569,31,220.7917,1,0
7,673.3399925,96.1914275,0,Disloyal,1,0,2018,15,0,1.5,1,1,16221,60000,3,39,885,34515,142.569,56,225.7917,0,0
6,139.9499969,23.32499948,1,Loyal,1,0,2018,15,0,1.5,1,2,10888,60000,3,48,645,30960,142.569,55,127.8333,1,1
5,1429.929996,285.9859992,0,Disloyal,1,0,2018,15,0,1.5,1,2,19312,60000,3,45,868,39060,142.569,17,206.7917,1,1
2,399.9500122,199.9750061,0,Disloyal,1,0,2018,15,0,1.75,2,2,13071,60000,3,42,1094,45948,142.569,56,190.7917,1,0
19,9496.300018,499.8052641,1,Loyal,1,0,2018,15,0,1.25,1,4,19707,60000,3,39,1073,41847,142.5689982,57,506.8333333,1,1
11,2516.529995,228.7754541,1,Loyal,1,0,2018,15,0,1.25,1,4,13037,60000,3,45,749,33705,142.5689982,42,262.7916667,1,0
7,295.8900013,42.27000019,0,Disloyal,1,0,2018,15,0,1.5,1,2,11863,60000,3,48,946,45408,142.5689982,50,276.7916667,1,1
6,1961.350002,326.891667,0,Disloyal,1,0,2018,15,0,1.5,3,2,2637,60000,3,36,493,17748,142.5689982,38,264.7916667,0,0
8,0,0,1,Loyal,1,1,2018,15,0,1.5,1,2,13327,60000,3,48,519,24912,142.5585,64,200.7917,0,0
1,0,0,0,Disloyal,1,0,2018,15,0,2,1,1,12038,60000,1,48,1064,51072,142.5585,46,46.83333,1,0
1,375.2399902,375.2399902,0,Disloyal,1,0,2018,15,0,2,1,1,12162,60000,1,48,474,22752,142.5585,23,63.83333,0,0
7,2037.470001,291.067143,0,Disloyal,4,0,2017,14,0,1,1,4,10832,60000,4,39,1070,41730,142.5480017,50,684.8333333,1,1
12,7625.63002,635.4691683,0,Disloyal,1,0,2017,14,0,1,1,4,19393,60000,4,39,1356,52884,142.5480017,56,379.8333333,0,1
5,506.25,101.25,0,Disloyal,1,0,2015,12,0,0.75,1,1,48093,48093,4,60,1053,63180,142.5480017,55,1113.833333,1,0
2,0,0,0,Disloyal,1,0,2017,14,0,1,1,1,0,60000,4,39,908,35412,142.5480017,40,364.8333333,1,0
3,0,0,1,Loyal,1,0,2018,15,0,1.75,1,3,3822,60000,1,45,888,39960,142.5165,61,179.7917,1,0
6,327.5200043,54.58666738,0,Disloyal,3,0,2018,15,0,1.75,1,1,8183,60000,1,48,377,18096,142.4535,47,42.83333,1,0
6,1213.660004,202.2766673,1,Loyal,1,0,2018,15,0,2,1,1,16040,60000,1,48,773,37104,142.4535,34,124.8333,1,0
7,3572.630011,510.3757159,1,Loyal,1,1,2018,15,0,1.25,1,3,18467,60000,1,48,829,39792,142.4534976,61,443.8333333,0,0
18,5373.399921,298.5222178,1,Loyal,7,0,2019,16,0,1.75,1,2,12613,60000,3,45,1069,48105,142.4325036,57,360.8333333,0,1
20,3836.939983,191.8469992,0,Disloyal,5,1,2018,15,0,1.75,2,6,14676,60000,3,48,602,28896,142.4325036,54,401.8333333,0,1
21,8190.000086,390.0000041,1,Loyal,1,1,2018,15,0,2,1,2,16411,60000,3,48,581,27888,142.4325036,39,144.8333333,0,0
5,0,0,0,Disloyal,2,0,2015,12,0,0.75,2,3,39306,60000,4,60,591,35460,142.4115051,63,375.8333333,0,1
13,524.7999992,40.36923071,0,Disloyal,2,0,2011,8,0,0.75,1,1,73782,73782,2,60,696,41760,142.3800024,31,1426.833333,1,0
11,3522.789948,320.2536316,1,Loyal,6,0,2018,15,0,1.5,1,3,19192,60000,1,48,1079,51792,142.3695,51,302.8333333,0,1
12,399.8999939,33.32499949,1,Loyal,1,0,2018,15,0,1.75,1,3,16938,60000,1,39,967,37713,142.3695,66,144.8333,0,0
9,2126.630005,236.2922228,1,Loyal,1,0,2019,16,0,2,1,3,16458,60000,1,36,1321,47556,142.3695,45,53.83333,0,1
5,158.9400005,31.7880001,0,Disloyal,1,1,2018,15,0,1.75,2,2,16864,60000,1,48,1097,52656,142.3695,43,163.8333,0,0
7,383.75,54.82142857,1,Loyal,1,1,2017,14,0,1,1,2,26084,60000,1,42,882,37044,142.3380039,51,422.8333333,1,0
4,3064.539948,766.134987,0,Disloyal,1,0,2017,14,0,0,1,2,17303,60000,4,60,925,55500,142.3380039,56,513.8333333,0,1
1,96,96,0,Disloyal,1,0,2017,14,0,0,1,1,26740,60000,4,48,1212,58176,142.3380039,56,493.8333333,0,0
2,0,0,0,Disloyal,0.5,0,2019,16,0,2,1,1,63968,63968,1,46.5,1432.5,66611.25,142.3380039,48,807.3958334,1,0
5,41.95000076,8.390000152,0,Disloyal,1,0,2018,15,0,2,1,1,14134,60000,3,48,902,43296,142.317,42,78.83333,0,0
19,8910.109985,468.9531571,0,Disloyal,0.5,1,2018,15,0,2,2,4,10086,60000,3,39,749,29211,142.317,50,480.8958334,0,1
8,1928.549957,241.0687446,1,Loyal,1,0,2018,15,0,1.25,1,3,22585,60000,3,39,946,36894,142.2015036,57,655.7916667,1,0
5,0,0,0,Disloyal,1,0,2016,13,0,0.75,1,1,8919,60000,2,39,917,35763,142.2014968,49,661.7916667,1,0
7,199,28.42857143,0,Disloyal,4,0,2016,13,0,0.75,2,2,73843,73843,1,48,683,32784,142.1699996,30,1082.833333,0,1
9,199.9499969,22.21666632,0,Disloyal,2,0,2016,13,0,0.75,1,1,71746,71746,1,48,1061,50928,142.1699996,50,989.7916667,0,1
4,1763.759956,440.939989,0,Disloyal,1,0,2018,15,0,2,4,5,17972,60000,4,42,1016.333333,42685.99999,142.1595019,52,567.8749889,1,0
22,3589.499982,163.1590901,1,Loyal,1,1,2018,15,0,1.5,2,4,15933,60000,2,39,1089,42471,142.1175024,48,317.8333333,0,0
18,3116.770008,173.1538893,1,Loyal,1,0,2018,15,0,1.5,1,2,14229,60000,2,39,710,27690,142.1175024,61,311.8333333,0,0
9,75.69999695,8.411110772,1,Loyal,1,1,2018,15,0,1.5,1,2,13193,60000,2,48,984,47232,142.1175024,47,131.8333333,1,0
8,1381.079956,172.6349945,0,Disloyal,1,0,2018,15,0,1.25,2,1,20975,60000,2,39,1229,47931,142.1175024,19,403.8333333,0,0
5,511.2200012,102.2440002,0,Disloyal,1,0,2018,15,0,1.75,1,1,10527,60000,2,39,1105,43095,142.1175024,56,196.7916667,1,0
27,23808.04002,881.77926,0,Disloyal,8,0,2018,15,0,2,1,3,4623,60000,1,45,485,21825,142.0965,42,156.8333,0,1
20,7108.649963,355.4324982,1,Loyal,2,0,2018,15,0,1.5,1,2,8005,60000,1,45,1012,45540,142.0965,48,313.8333333,1,0
7,1528.009979,218.2871399,1,Loyal,2,0,2018,15,0,1.75,1,3,11759,60000,1,48,456,21888,142.0965,52,38.83333,0,0
4,400,100,1,Loyal,2,0,2018,15,0,1.75,2,1,5639,60000,1,48,618,29664,142.0965,77,38.83333,1,0
25,2083.819984,83.35279936,1,Loyal,1,0,2018,15,0,2,2,2,14329,60000,1,48,571,27408,142.0965,41,72.83333,0,0
25,15798.50008,631.9400032,1,Loyal,1,0,2018,15,0,1.5,3,5,8799,60000,1,36,322,11592,142.0965,78,430.8333333,1,0
16,6182.899914,386.4312446,1,Loyal,1,0,2019,16,0,1.75,1,3,14233,60000,1,45,841,37845,142.0965,61,89.83333,1,0
9,0,0,0,Disloyal,1,0,2018,15,0,1.75,1,3,9556,60000,1,48,665,31920,142.0965,44,59.83333,1,0
9,104.9499969,11.66111077,0,Disloyal,1,0,2018,15,0,2,1,1,12186,60000,1,48,615,29520,142.0965,39,54.83333,1,0
8,5249.370018,656.1712523,0,Disloyal,1,0,2018,15,0,1.75,1,2,12573,60000,1,48,751,36048,142.0965,53,75.83333,0,0
5,386.8000031,77.36000062,1,Loyal,1,0,2018,15,0,1.5,1,2,4262,60000,1,39,496,19344,142.0965,45,54.83333,0,1
1,176,176,0,Disloyal,1,0,2018,15,0,0,1,1,11999,60000,1,42,577,24234,142.0965,56,71.83333,0,0
7,1672.799988,238.9714269,1,Loyal,1,0,2019,16,0,2,1,1,0,60000,1,45,584,26280,142.086,36,14.83333,0,0
3,0,0,0,Disloyal,1,0,2018,15,0,1.75,1,2,15012,60000,1,48,620,29760,142.086,30,23.83333,1,0
10,1764,176.4,1,Loyal,1,0,2018,15,0,1.5,1,4,6331,60000,1,39,917,35763,142.0859997,42,266.7916667,1,0
2,685.460022,342.730011,0,Disloyal,1,0,2018,15,0,1.5,1,1,15389,60000,1,24,454,10896,142.0859997,27,358.8333333,1,0
1,0,0,0,Disloyal,1,0,2017,14,0,0.75,1,1,22794,60000,2,36,485,17460,142.0755019,26,401.8333333,1,0
7,1669.109981,238.444283,0,Disloyal,4,0,2016,13,0,1.75,2,1,42247,60000,1,84,782,65688,142.0334977,42,509.9166667,0,0
19,5058.070023,266.2142117,0,Disloyal,1,0,2019,16,0,2,2,1,4801,60000,1,48,597,28656,142.0230002,42,180.7916667,1,0
8,1899.940002,237.4925003,0,Disloyal,1,0,2018,15,0,0,1,2,6766,60000,1,24,954,22896,142.0230002,40,169.8333333,0,0
1,0,0,0,Disloyal,1,1,2018,15,0,1.75,1,2,11316,60000,1,48,750,36000,142.0230002,44,116.8333333,1,0
1,50,50,0,Disloyal,1,0,2018,15,0,1.5,1,1,9096,60000,1,48,725,34800,142.0230002,36,217.7916667,1,0
1,0,0,0,Disloyal,1,1,2018,15,0,1.75,1,2,8485,60000,1,48,680,32640,142.0230002,62,109.8333333,1,1
22,3054.279968,138.8309076,0,Disloyal,29,0,2018,15,0,1.75,2,4,12977,60000,1,39,1021,39819,142.023,40,206.7917,0,1
13,5309.680031,408.4369255,1,Loyal,1,0,2018,15,0,1,1,7,53333,53333,1,45,1180,53100,142.023,51,428.8333333,1,0
11,3764.549923,342.2318112,1,Loyal,1,0,2018,15,0,1.5,2,1,16011,60000,1,48,686,32928,142.023,45,241.7917,1,0
4,664.6999931,166.1749983,1,Loyal,1,1,2018,15,0,1.75,1,2,6365,60000,1,48,877,42096,142.023,43,173.8333,0,1
3,200,66.66666667,0,Disloyal,1,0,2018,15,0,1.5,1,1,10823,60000,1,45,552,24840,142.023,42,128.8333,1,0
1,200,200,0,Disloyal,1,0,2019,16,0,2,1,1,10758,60000,1,39,1624,63336,142.023,56,270.7916667,0,0
19,40027.9903,2106.736332,1,Loyal,1,0,2018,15,0,1.5,1,3,12357,60000,3,48,1133,54384,142.0019973,44,311.8333333,0,1
7,1582.629993,226.089999,0,Disloyal,1,0,2018,15,0,1.5,1,1,21325,60000,3,45,952,42840,142.0019973,53,388.8333333,0,0
3,0,0,0,Disloyal,2,1,2019,16,0,2,1,5,1898,60000,5,45,1236,55620,141.9599968,64,225.7916667,1,0
2,1103.879974,551.939987,0,Disloyal,2,0,2018,15,0,1.75,1,1,20673,60000,1,48,828,39744,141.9285036,38,117.8333333,0,0
14,15380.94998,1098.639284,1,Loyal,1,1,2018,15,0,1.5,1,2,16002,60000,3,48,910,43680,141.9285036,51,284.7916667,1,0
9,899.9899902,99.9988878,0,Disloyal,1,0,2018,15,0,1.75,1,2,8511,60000,3,48,730,35040,141.9285036,43,208.7916667,1,0
7,676.5500183,96.65000261,1,Loyal,1,1,2019,16,0,1.75,1,10,1942,60000,2,39,774,30186,141.918,36,278.7916667,1,1
2,130,65,1,Loyal,1,0,2019,16,0,0,1,1,15,60000,2,36,615,22140,141.918,55,17.83333,1,0
14,2483.850037,177.4178598,1,Loyal,1,0,2016,13,0,0,2,2,55129,55129,2,48,920,44160,141.9179998,24,1065.833333,1,0
5,408.5499878,81.70999756,0,Disloyal,1,0,2016,13,0,0,1,2,41177,60000,2,48,785,37680,141.9179983,29,830.8333333,1,0
8,2779.890018,347.4862523,0,Disloyal,1,0,2018,15,0,1.75,1,1,11191,60000,2,48,943,45264,141.8865024,47,282.7916667,1,0
5,0,0,1,Loyal,1,0,2018,15,0,1.5,1,1,10943,60000,2,48,1160,55680,141.8865024,43,255.7916667,1,0
5,349.6899927,69.93799854,0,Disloyal,3,0,2018,15,0,1.75,1,1,8636,60000,2,48,531,25488,141.8445017,37,259.7916667,0,0
5,631.0200098,126.204002,0,Disloyal,3,0,2018,15,0,1.5,1,1,9277,60000,2,48,472,22656,141.8445017,48,252.7916667,1,0
4,343.4300134,85.85750335,0,Disloyal,3,0,2018,15,0,1.5,1,1,6131,60000,2,48,540,25920,141.8445017,42,259.7916667,1,0
29,8048.380104,277.5303484,1,Loyal,1,0,2018,15,0,1.5,1,3,12939,60000,2,48,714,34272,141.8445017,56,254.7916667,0,0
17,4990.530029,293.5605899,1,Loyal,1,0,2018,15,0,1.5,1,2,9432,60000,2,48,619,29712,141.8445017,74,253.7916667,1,0
9,1798.499969,199.8333299,1,Loyal,1,0,2018,15,0,1.25,1,7,5802,60000,2,39,633,24687,141.8445017,64,277.7916667,1,1
7,86.83000183,12.40428598,1,Loyal,1,0,2018,15,0,1.75,1,3,4905,60000,2,42,562,23604,141.8445017,51,290.7916667,1,0
7,546.4100113,78.05857304,0,Disloyal,1,1,2018,15,0,1.5,1,1,5199,60000,2,48,554,26592,141.8445017,40,267.7916667,1,0
6,0,0,1,Loyal,1,0,2018,15,0,1.5,1,3,12718,60000,2,48,595,28560,141.8445017,44,250.7916667,0,1
8,2300.739956,287.5924945,1,Loyal,4,1,2018,15,0,1.5,1,1,9861,60000,2,48,459,22032,141.8445,46,196.7917,1,0
2,0.01,0.005,0,Disloyal,4,0,2017,14,0,1,1,1,23319,60000,2,36,585,21060,141.8445,65,224.7917,1,0
1,0,0,1,Loyal,4,0,2018,15,0,0,2,2,20484,60000,2,48,674,32352,141.8445,56,196.7917,0,0
26,4125.570053,158.6757713,0,Disloyal,3,0,2018,15,0,2,2,7,13612,60000,2,48,561,26928,141.8445,50,126.8333,0,0
12,9129.510056,760.7925047,0,Disloyal,3,0,2018,15,0,1.75,2,1,11416,60000,2,48,599,28752,141.8445,37,126.8333,1,0
6,1018.290024,169.715004,1,Loyal,3,0,2018,15,0,1.5,1,1,7938,60000,2,45,516,23220,141.8445,23,189.7917,0,0
5,326.1000061,65.22000122,0,Disloyal,3,1,2018,15,0,1.75,1,1,10933,60000,2,48,422,20256,141.8445,53,231.7917,0,0
4,698.8599854,174.7149964,0,Disloyal,3,0,2018,15,0,1.5,1,1,10840,60000,2,45,782,35190,141.8445,48,175.7917,1,0
13,447.3099976,34.40846135,1,Loyal,2,0,2018,15,0,1.5,1,3,14435,60000,2,36,555,19980,141.8445,64,388.8333333,0,0
7,0,0,0,Disloyal,2,1,2018,15,0,1.5,1,1,14848,60000,2,48,585,28080,141.8445,46,228.7917,0,1
16,0,0,0,Disloyal,1,0,2018,15,0,2,1,2,13776,60000,2,48,467,22416,141.8445,70,168.8333,0,0
15,273.2000008,18.21333339,0,Disloyal,1,1,2018,15,0,1.5,1,2,10724,60000,2,48,567,27216,141.8445,47,112.8333,1,0
12,1811.570038,150.9641698,1,Loyal,1,0,2018,15,0,1.75,1,1,11328,60000,2,48,666,31968,141.8445,49,305.8333333,1,0
12,2176.759996,181.3966663,0,Disloyal,1,0,2018,15,0,1.5,1,3,11323,60000,2,48,526,25248,141.8445,52,168.8333,1,0
10,28.11000061,2.811000061,0,Disloyal,1,0,2018,15,0,1.5,1,6,9407,60000,2,48,693,33264,141.8445,53,144.8333,1,0
9,1699.200029,188.8000032,1,Loyal,1,0,2018,15,0,1.5,1,3,10167,60000,2,48,727,34896,141.8445,59,117.8333,0,0
9,1356.959976,150.7733307,0,Disloyal,1,0,2018,15,0,1.75,1,2,9906,60000,2,48,593,28464,141.8445,69,164.8333,1,0
8,1706.099977,213.2624971,1,Loyal,1,0,2018,15,0,1.5,2,1,9891,60000,2,36,572,20592,141.8445,72,253.7916667,0,0
8,1063.96001,132.9950013,0,Disloyal,1,0,2018,15,0,1.75,1,3,12847,60000,2,48,568,27264,141.8445,45,114.8333,0,0
8,1557.280029,194.6600036,0,Disloyal,1,0,2018,15,0,2,1,1,11390,60000,2,45,561,25245,141.8445,33,164.8333,0,0
8,519.5200195,64.94000244,0,Disloyal,1,1,2018,15,0,1.5,1,3,6456,60000,2,48,551,26448,141.8445,42,222.7917,0,1
6,0.01,0.001666667,1,Loyal,1,0,2017,14,0,0.75,1,3,1125,60000,2,48,684,32832,141.8445,53,575.7916667,1,0
5,520.7000122,104.1400024,1,Loyal,1,0,2018,15,0,1.5,1,1,11517,60000,2,36,637,22932,141.8445,56,138.8333,1,0
5,0,0,0,Disloyal,1,0,2018,15,0,1.5,1,1,11639,60000,2,48,615,29520,141.8445,31,147.8333,1,0
4,331.1900024,82.7975006,0,Disloyal,1,0,2018,15,0,1.75,1,3,8777,60000,2,48,492,23616,141.8445,47,166.8333,0,0
